"","id","id.1","headline","google","deepl","gold","dutch_lemmas","google_lemmas","deepl_lemmas","nrc_postive_nl","nrc_negative_nl","nrc_fear_nl","nrc_trust_nl","nrc_postive_google","nrc_negative_google","nrc_fear_google","nrc_trust_google","nrc_postive_deepl","nrc_negative_deepl","nrc_fear_deepl","nrc_trust_deepl","db_hope_nl","db_fear_nl","db_hope_google","db_fear_google","db_hope_deepl","db_fear_deepl","LMD_negative_google","LMD_positive_google","LMD_uncertainty_google","LMD_littigious_google","LMD_constraining_google","LMD_superfluous_google","LMD_interesting_google","LMD_modelwordsstrong_google","LMD_negativedeepl_","LMD_positive_deepl","LMD_uncertainty_deepl","LMD_littigious_deepl","LMD_constraining_deepl","LMD_superfluous_deepl","LMD_interesting_deepl","LMD_modelwordsstrong_deepl","AFINN_negative_google","AFINN_positive_google","AFINN_negative_deepl","AFINN_positive_deepl","HuLiu_negative_google","HuLiu_positive_google","HuLiu_negative_deepl","HuLiu_positive_deepl","LSD_negative_google","LSD_positive_google","LSD_negative_deepl","LSD_positive_deepl","geninq_positive_google","geninq_negative_google","geninq_deepl_positive","geninq_deepl_negative","rid_positiveaffect_google","rid_anxiety_google","rid_sadness_google","rid_glory_google","rid_positiveaffect_deepl","rid_anxiety_deepl","rid_sadness_deepl","rid_glory_deepl"
"222",222,150280542,"Gemeente snoeit 5 miljoen minder; Door meevallers is stadskas goed gevuld","Municipality prunes 5 million less; City treasures are well stocked by windfalls","Municipality cuts 5 million less; Because of windfalls, the citys treasury is well filled.",1,"gemeente snoeit 5 miljoen weinig ; door meevaller zijn stadskas goed gevuld","municipality prune 5 million less ; City treasure be well stock by windfall","municipality cut 5 million less ; because of windfall , the city treasury be well fill .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,0,3,0,2,2,0,2,1,0,0,0,0,0,0,0,0
"223",223,150280818,"Ambitieus, en beloond","Ambitious and rewarded","Ambitious, and rewarded",1,"Ambitieus , en beloond","ambitious and rewarde","ambitious , and rewarde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"224",224,150280838,"Zorgen op Wall Street","Worry on Wall Street","Worries on Wall Street",-1,"zorgen op Wall Street","worry on Wall Street","worry on Wall Street",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
"225",225,150281364,"Arbeid loont","Labor pays off","Work pays off",1,"arbeid loont","Labor pay off","work pay off",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"226",226,150281391,"Sterk begin Wall Street","Sterk begin Wall Street","Strong beginning Wall Street",1,"sterk begin Wall Street","Sterk begin wall Street","strong begin wall Street",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"227",227,150281393,"Rutte wil adviezen","Rutte wants advice","Rutte wants advice",0,"Rutte willen adviezen","Rutte want 's advice","Rutte want 's advice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",228,150281460,"Na eerste aanmaning stoppen geen optie; INTERVIEW Staatssecretaris Wiebes (FinanciÌÇn)","No option to stop after the first reminder; INTERVIEW State Secretary Wiebes (Finance)","No option to stop after the first reminder; INTERVIEW State Secretary Wiebes (Finance)",0,"na één aanmaning stoppen geen optie ; Interview staatssecretaris Wiebes ( FinanciÌÇn )","no option to stop after the first reminder ; interview State Secretary Wiebes ( finance )","no option to stop after the first reminder ; interview State Secretary Wiebes ( finance )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"229",229,150281528,"Richt op taksverlaging","Focus on tax reduction","Aimed at branch reduction",0,"richt op taksverlaging","focus on tax reduction","aim at branch reduction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"230",230,150281546,"Hypotheek oversluiten?","Mortgage transfer?","Mortgage override?",0,"Hypotheek oversluiten ?","Mortgage transfer ?","Mortgage override ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",231,150281721,"Banen","Jobs","Jobs",0,"Baan","Jobs","Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",232,150281749,"Ruim 6000 banen erbij","More than 6,000 jobs","More than 6000 jobs added",1,"ruim 6000 ban erbij","more than 6,000 job","more than 6000 job add",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",233,150281763,"Grieken zijn weer platzak","Greeks are flat again","Greeks are flat-bagged again",-1,"Grieken zijn weer platzak","Greek be flat again","Greek be flat - bag again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",234,150281902,"AEX hervat voortgang","AEX resumes progress","AEX resumes progress",1,"AEX hervatten voortgang","Aex resume progress","Aex resume progress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"235",235,150282123,"Werk in zorg onmogelijk door bezuinigingen","Work in care impossible due to spending cuts","Work in health care impossible due to budget cuts",-1,"werk in zorg onmogelijk door bezuiniging","work in care impossible due to spend cut","work in health care impossible due to budget cut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0
"236",236,150284575,"Grieken krijgen wind eurogroep van voren","Greeks get wind euro group from the front","Greeks get wind Eurogroup in front",-1,"Grieken krijgen wind eurogroep van voor","Greeks get wind euro group from the front","Greeks get wind Eurogroup in front",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"237",237,150284678,"De overheid moet geen cent in voetbalclubs steken","The government should not spend a cent on football clubs","The government shouldnt put a penny in football clubs",0,"de overheid moeten geen cent in voetbalclubs steken","the government should not spend a cent on football club","the government should not put a penny in football club",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"238",238,150284858,"Restschulden nekken bouw","Residual debts neck construction","Residual debts necks construction",-1,"Restschulden nekken bouw","residual debt neck construction","residual debt neck construction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",239,150285106,"Einde voor Synergon en Wedeka","End for Synergon and Wedeka","End for Synergon and Wedeka",-1,"einde voor Synergon en Wedeka","end for Synergon and Wedeka","end for Synergon and Wedeka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",240,150285235,"Rechtsbijstand","Legal counsel","Legal aid",0,"Rechtsbijstand","legal counsel","legal aid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0
"241",241,150285237,"OZB-aanslag","Property tax assessment","OZB attack",0,"OZB-aanslag","property tax assessment","Ozb attack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"242",242,150285424,"Marktwaarde op Japanse beurs overschrijdt piek van 1989; Tokio breekt een haast mythisch record","Market value on Japanese stock market exceeds peak of 1989; Tokyo breaks an almost mythical record","Market value on Japanese stock exchange exceeds its 1989 peak; Tokyo breaks an almost mythical record",1,"Marktwaarde op Japans beurs overschrijden piek van 1989 ; Tokio breken een haast mythisch record","market value on japanese stock market exceed 's peak of 1989 ; Tokyo break a almost mythical record","market value on japanese stock exchange exceed its 1989 peak ; Tokyo break a almost mythical record",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"243",243,150285703,"Spaargrens","Savings limit","Savings limit",0,"Spaargrens","savings limit","savings limit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"244",244,150285805,"Industrie-index stevig in de plus","Industry index firmly in the plus","Industry index firmly in the plus",1,"Industrie-index stevig in de plus","Industry index firmly in the plus","Industry index firmly in the plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"245",245,150285850,"Afwachtende Fed en matige groei drukken beurzen VS","Pending Fed and moderate growth are pushing US stock markets","Waiting Fed and moderate growth depress US stock markets",-1,"Afwachten Fed en matig groei drukken beurs VS","pend fed and moderate growth be push US stock market","wait fed and moderate growth depress US stock market",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,1,1,2,1,3,0,0,0,0,0,0,1,0
"246",246,150285890,"Waartoe dient het handelsverdrag?","What is the purpose of the trade agreement?","What is the purpose of the trade agreement?",0,"Waartoe dienen het handelsverdrag ?","what be the purpose of the trade agreement ?","what be the purpose of the trade agreement ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"247",247,150286491,"Snel groeiend FMO gaat ook `impact meetellen","Fast-growing FMO will also count `impact ","Rapidly growing FMO will also include impact.",0,"snel groeien FMO gaan ook `impact meetellen","fast - grow Fmo will also count ` impact","rapidly grow Fmo will also include impact .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",248,150286500,"De kosten van een `Grexit zijn veel groter dan slechts financieel","The costs of a Grexit are much greater than just financialhe costs of a Grexit are much greater thane costs of a Grexit are muc costs of a Grco","The costs of a Grexit are much greater than just financial.",-1,"de kost van een `Grexit zijn veel groot dan slechts financieel","the cost of a Grexit be much greater than just financialhe cost of a Grexit be much greater thane cost of a Grexit be muc cost of a Grco","the cost of a Grexit be much greater than just financial .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,2,0,0,0,1
"249",249,150286649,"`Denemarken laat euro niet los","`Denemarken laat euro niet los","Denmark wont let go of the euro",0,"`Denemark laten euro niet los","` Denemarken laat euro niet los","Denmark will not let go of the euro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250",250,150286741,"Ook Ierse rente duikt onder 1%","Irish interest also falls below 1%","Irish interest rates also fall below 1%",0,"ook Iers rente duikken onder 1%","irish interest also fall below 1 %","irish interest rate also fall below 1 %",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"251",251,150287082,"Griekenland loopt zonder steun al snel financieel vast; De regering in Athene staat onder grote druk. Begin maart moeten de Grieken al leningen aflossen","Greece quickly gets stuck without support; The government in Athens is under great pressure. At the beginning of March the Greeks already have to repay loans","Without support, Greece quickly becomes financially stagnant; the government in Athens is under great pressure. At the beginning of March the Greeks already have to repay loans.",-1,"Griekenland lopen zonder steun al snel financieel vast ; de regering in Athene staan onder groot druk . begin maart moeten de Grieken al lening aflos","Greece quickly get stuck without support ; the government in Athens be under great pressure . at the beginning of March the Greeks already have to repay loan","without support , Greece quickly become financially stagnant ; the government in Athens be under great pressure . at the beginning of March the Greeks already have to repay loan .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,2,1,2,2,1,2,1,0,2,1,2,2,1,2,1,0,0,0,1,0,0,0,1
"252",252,150287157,"AFM noemt cfds `zeer risicovolle producten; Lang verwacht rapport wijst op enorme verliezen bij beleggers in andere landen en hoge restschulden","The AFM calls CFDs high-risk products; Long-awaited report points to huge losses among investors in other countries and high residual debtshe AFM calls CFDs high-risk products; Long-awaited report points to huge losses among investors in other countries and e AFM calls CFDs high-risk products; Long-awaited report points to huge losses among investors in ot AFM calls CFDs high-risk products; Long-awaited report points to huge losses amonAFM calls CFDs high-risk products; Long-awaited report points to FM calls CFDs high-risk products; Long-awaited reM calls CFDs high-risk products; L calls CFDs high-riskcalls CFD","AFM calls cfds high-risk products; Long-awaited report points to huge losses by investors in other countries and high residual debts",-1,"AFM noemen cfds ` zeer risicovol product ; lang verwachten rapport wijst op enorm verlies bij belegger in ander land en hoog restschuld","the AFM call Cfds high - risk product ; Long - await report point to huge loss among investor in other country and high residual debtshe AFm call Cfds high - risk product ; Long - await report point to huge loss among investor in other country and e Afm call Cfds high - risk product ; Long - await report point to huge loss among investor in ot AFM call Cfds high - risk product ; Long - await report point to huge loss amonAFm call Cfds high - risk product ; Long - await report point to FM call Cfds high - risk product ; Long - await rem call Cfds high - risk product ; l call Cfds high - riskcall Cfd","AFm call cfd high - risk product ; Long - await report point to huge loss by investor in other country and high residual debt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,17,4,4,1,0,11,0,3,13,0,3,0,8,9,1,2,0,0,0,0,0,0,0,0
"253",253,150287297,"Akkoord Brinks over sociaal plan","Brinks agreement on social plan","Brinks agreement on social plan",1,"akkoord Brink over sociaal plan","Brink agreement on social plan","Brink agreement on social plan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"254",254,150287309,"Herstel olieprijs helpt New York","Oil price recovery helps New York","Recovery of oil price helps New York",1,"herstel olieprijs helpen New York","oil price recovery help New York","recovery of oil price help New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0
"255",255,150287797,"Zo word je een succesvolle huisjesmelker","In this way you become a successful house fancier","This is how you become a successful cottage grower...",0,"zo worden je een succesvol huisjesmelker","in this way you become a successful house fancier","this be how you become a successful cottage grower ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"256",256,150287829,"Advies: verzacht de bezuiniging op cultuur","Advice: mitigate the cut in culture","Advice: softens the cutbacks on culture",0,"Advies : verzenken de bezuiniging op cultuur","advice : mitigate the cut in culture","advice : soften the cutback on culture",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"257",257,150288030,"Waarom dat extra biljoen?","Why that extra trillion?","Why the extra trillion?",0,"waarom dat extra biljoen ?","why that extra trillion ?","why the extra trillion ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",258,150288219,"Bonden dagen V&D voor rechter ondanks verzachte loonmaatregel","V & D days in front of the court despite a softened wage measure","Unions days V&D in court despite mitigated wage measure",0,"Bonden dagen V&D voor rechter ondanks verzenken loonmaatregel","V & would day in front of the court despite a soften wage measure","Unions day V&d in court despite mitigate wage measure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"259",259,150289411,"Gemeenten verdienen aan werklozen","Municipalities earn from the unemployed","Municipalities earn from the unemployed",0,"gemeente verdienen aan werklos","municipality earn from the unemployed","municipality earn from the unemployed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"260",260,150289675,"Nederland kost Grieken miljoenen","The Netherlands costs millions of Greeks","The Netherlands costs Greeks millions",-1,"Nederland kost Grieken miljoen","the Netherlands cost million of Greeks","the Netherlands cost Greeks million",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"261",261,150289762,"Lente ontluikt ook in onze portemonnee","Spring also buds in our wallet","Spring also bursts into our wallets",1,"lente ontluiken ook in ons portemonnee","Spring also bud in we wallet","Spring also burst into we wallet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",262,150290043,"Air France en KLM moeten op zoek naar nieuwe besparingen","Air France and KLM must look for new savings","Air France and KLM need to look for new savings",-1,"Air France en KLM moeten op zoek naar nieuw besparing","Air France and KLM must look for new savings","Air France and KLM need to look for new savings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"263",263,150290155,"Profclubs nog in rode cijfers","Professional clubs still in red numbers","Professional clubs still in red figures",-1,"Profclub nog in rood cijfer","professional club still in red number","professional club still in red figure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"264",264,150290321,"Vaak ander doel vakantiegeld","Often different purpose holiday pay","Often different purpose holiday pay",0,"vaak ander doel vakantiegeld","often different purpose holiday pay","often different purpose holiday pay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"265",265,150290550,"Beurs blijft lokken; Nieuwe site over beursgeschiedenis","Stock market continues to lure; New site about stock market history","Stock market continues to attract; New site on stock market history",0,"beurs blijven lokken ; nieuw site over beursgeschiedenis","stock market continue to lure ; new site about stock market history","stock market continue to attract ; new site on stock market history",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"266",266,150290677,"Aankondiging Draghi geeft beurzen impuls","Draghi announcement gives stock markets a boost","Announcement Draghi gives scholarships impulse",1,"aankondiging Draghi geven beurs impuls","Draghi announcement give stock market be a boost","announcement Draghi give scholarship impulse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"267",267,150290689,"miljard euro schade door griep; 2,2","billion euros damage caused by flu; 2.2","billion euro flu damage; 2,2",-1,"miljard euro schaen door griep ; 2,2","billion euro damage cause by flu ; 2.2","billion euro flu damage ; 2,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"268",268,150290728,"SER: eerder hulp bij zoeken baan","SER: earlier job search assistance","SER: earlier job search assistance",0,"SER : eerder hulp bij zoeken baan","Ser : earlier job search assistance","Ser : earlier job search assistance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"269",269,150291467,"Wat is TTIP?","What is TTIP?","What is TTIP?",0,"wat zijn TTIP ?","what be TTIP ?","what be TTIP ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",270,150291745,"Ook Europa zucht onder dure medicijnen","Europe is also suffering from expensive medicines","Europe also suffers from expensive medicines",-1,"ook Europa zucht onder dur medicijn","Europe be also suffer from expensive medicines","Europe also suffer from expensive medicines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,1,0,1,0,0,2,0,2,0,0,1,0,0,0,1,0
"271",271,150292079,"Er is veel tegen een beursgang ABN Amro","There is a lot against an ABN Amro IPO","There is a lot against an IPO ABN Amro",-1,"er zijn veel tegen een beursgang ABN Amro","there be a lot against a ABN Amro IPO","there be a lot against a IPO ABN Amro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"272",272,150292152,"Nederlandse economie zet nog een tandje bij","The Dutch economy is taking a further step","Dutch economy speeds up further",1,"Nederlands economie zetten nog een tand bij","the Dutch economy be take a further step","Dutch economy speed up further",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",273,150292287,"Duitse warenhuizen Karstadt staan voor drastische sanering","German department stores Karstadt stand for drastic remediation","German department stores Karstadt stand for drastic restructuring",-1,"Duits warenhuis Karstadt staan voor drastische sanering","german department store Karstadt stand for drastic remediation","german department store Karstadt stand for drastic restructuring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"274",274,150292485,"Aruba mag eigen begroting controleren","Aruba may check its own budget","Aruba may audit its own budget",0,"Aruba mogen eigen begroting controleren","Aruba may check its own budget","Aruba may audit its own budget",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",275,150292504,"Van Gansewinkel verlost van juk opkoopfondsen","Van Gansewinkel got rid of yoke purchase funds","Van Gansewinkel releases from yoke buyout funds",1,"van Gansewinkel verlost van juk opkoopfondsen","Van Gansewinkel get rid of yoke purchase fund","Van Gansewinkel release from yoke buyout fund",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"276",276,150292655,"Ser wil steun voor sociale bedrijven","Ser wants support for social companies","Ser wants support for social enterprises",0,"Ser willen steun voor sociaal bedrijf","Ser want support for social company","Ser want support for social enterprise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
"277",277,150292763,"Werken aan de Nieuwe Zijderoute","Working on the New Silk Road","Working on the New Silk Road",0,"werk aan de Nieuwe Zijderoute","work on the New silk Road","work on the New silk Road",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
