ID;icr;Codeur;V8;Length;Source;outlet;DFT;Pagina;date;Day_in_2015;Economisch;Context;Toon_Kop;Posit_Nega;Hoofd_OW;CAP_onderw;Locatie;Locatie_TEXT;Onzekerhei;headline
15261;1;6;8/29/2016 11:11:27;268;2;26; ; ;2/12/2015 9:06:33;43;1;1;1;0;19;96;1; ;0;Inflatie gedaald naar laagste niveau in 27 jaar: nul procent
15261;1;9;8/20/2016 10:45:38;268;2;26; ; ;2/12/2015 9:06:33;43;1;1;0;9;19;96;30; ;0;Inflatie gedaald naar laagste niveau in 27 jaar: nul procent
15261;1;21;8/30/2016 20:02:10;268;2;26; ; ;2/12/2015 9:06:33;43;1;1;1;1;19;96;1; ;0;Inflatie gedaald naar laagste niveau in 27 jaar: nul procent
15479;1;6;8/22/2016 10:11:49;175;2;26; ; ;2/20/2015 18:15:49;51;1;1;9;9;10;112;30; ;0; 'Eurolanden eens over conceptakkoord Griekenland' '
15479;1;9;8/19/2016 14:22:54;175;2;26; ; ;2/20/2015 18:15:49;51;1;1;4;9;10;112;30; ;0; 'Eurolanden eens over conceptakkoord Griekenland' '
15479;1;21;8/29/2016 14:54:16;175;2;26; ; ;2/20/2015 18:15:49;51;0; ; ; ; ; ; ; ; ; 'Eurolanden eens over conceptakkoord Griekenland' '
15601;1;6;8/16/2016 9:18:35;553;2;26; ; ;2/26/2015 20:00:53;57;0; ; ; ; ; ; ; ; ;Hoe papieren uitgever Elsevier groot wordt in big data
15601;1;9;8/17/2016 18:20:45;553;2;26; ; ;2/26/2015 20:00:53;57;0; ; ; ; ; ; ; ; ;Hoe papieren uitgever Elsevier groot wordt in big data
15601;1;21;8/23/2016 17:57:45;553;2;26; ; ;2/26/2015 20:00:53;57;0; ; ; ; ; ; ; ; ;Hoe papieren uitgever Elsevier groot wordt in big data
15919;1;6;8/16/2016 9:17:15;127;2;26; ; ;3/13/2015 14:47:42;72;0; ; ; ; ; ; ; ; ;Proef met nachttrein in Groningen en Drenthe
15919;1;9;8/17/2016 18:18:13;127;2;26; ; ;3/13/2015 14:47:42;72;0; ; ; ; ; ; ; ; ;Proef met nachttrein in Groningen en Drenthe
15919;1;21;8/23/2016 17:56:38;127;2;26; ; ;3/13/2015 14:47:42;72;0; ; ; ; ; ; ; ; ;Proef met nachttrein in Groningen en Drenthe
16417;1;6;8/29/2016 12:26:50;404;2;26; ; ;4/6/2015 16:00:04;96;0; ; ; ; ; ; ; ; ;De zakelijk directeur van LINDA. werkt in een bunker
16417;1;9;8/21/2016 16:31:04;404;2;26; ; ;4/6/2015 16:00:04;96;0; ; ; ; ; ; ; ; ;De zakelijk directeur van LINDA. werkt in een bunker
16417;1;21;8/31/2016 11:35:10;404;2;26; ; ;4/6/2015 16:00:04;96;0; ; ; ; ; ; ; ; ;De zakelijk directeur van LINDA. werkt in een bunker
16501;1;6;8/17/2016 9:30:08;568;2;26; ; ;4/9/2015 13:50:10;99;0; ; ; ; ; ; ; ; ;Recensieoverzicht: Frank excentriek en tóch voor een ieder herk
16501;1;9;8/19/2016 9:34:56;568;2;26; ; ;4/9/2015 13:50:10;99;0; ; ; ; ; ; ; ; ;Recensieoverzicht: Frank excentriek en tóch voor een ieder herk
16501;1;21;8/29/2016 12:08:45;568;2;26; ; ;4/9/2015 13:50:10;99;0; ; ; ; ; ; ; ; ;Recensieoverzicht: Frank excentriek en tóch voor een ieder herk
16505;1;6;8/17/2016 8:37:13;302;2;26; ; ;4/9/2015 16:50:34;99;0; ; ; ; ; ; ; ; ;Advocaat aangehouden voor helpen wegsluizen hasjgeld
16505;1;9;8/18/2016 15:44:25;302;2;26; ; ;4/9/2015 16:50:34;99;0; ; ; ; ; ; ; ; ;Advocaat aangehouden voor helpen wegsluizen hasjgeld
16505;1;21;8/28/2016 19:18:12;302;2;26; ; ;4/9/2015 16:50:34;99;0; ; ; ; ; ; ; ; ;Advocaat aangehouden voor helpen wegsluizen hasjgeld
16727;1;6;8/30/2016 10:41:58;370;2;26; ; ;4/18/2015 12:59:56;108;1;1;9;9;10;112;53; ;0; 'Grieken sluiten deze week gasdeal met Rusland' '
16727;1;9;8/21/2016 21:46:51;370;2;26; ; ;4/18/2015 12:59:56;108;0; ; ; ; ; ; ; ; ; 'Grieken sluiten deze week gasdeal met Rusland' '
16727;1;21;8/31/2016 12:49:24;370;2;26; ; ;4/18/2015 12:59:56;108;0; ; ; ; ; ; ; ; ; 'Grieken sluiten deze week gasdeal met Rusland' '
16767;1;6;8/22/2016 9:36:19;556;2;26; ; ;4/21/2015 4:00:21;111;0; ; ; ; ; ; ; ; ;Zzp-plan maakt jouw leven gemakkelijker (als het goed is)
16767;1;9;8/19/2016 12:45:19;556;2;26; ; ;4/21/2015 4:00:21;111;0; ; ; ; ; ; ; ; ;Zzp-plan maakt jouw leven gemakkelijker (als het goed is)
16767;1;21;8/29/2016 13:56:07;556;2;26; ; ;4/21/2015 4:00:21;111;0; ; ; ; ; ; ; ; ;Zzp-plan maakt jouw leven gemakkelijker (als het goed is)
16799;1;6;8/17/2016 9:30:49;357;2;26; ; ;4/22/2015 10:04:55;112;0; ; ; ; ; ; ; ; ;Bo & Caro: Je creditcard laten wapperen om een nerd te worden
16799;1;9;8/19/2016 9:36:11;357;2;26; ; ;4/22/2015 10:04:55;112;0; ; ; ; ; ; ; ; ;Bo & Caro: Je creditcard laten wapperen om een nerd te worden
16799;1;21;8/29/2016 12:11:22;357;2;26; ; ;4/22/2015 10:04:55;112;0; ; ; ; ; ; ; ; ;Bo & Caro: Je creditcard laten wapperen om een nerd te worden
16911;1;6;8/29/2016 11:42:58;384;2;26; ; ;4/28/2015 10:01:00;118;0; ; ; ; ; ; ; ; ;Bo & Caro: Kijk, hier wordt de AIVD gehackt
16911;1;9;8/20/2016 11:48:12;384;2;26; ; ;4/28/2015 10:01:00;118;0; ; ; ; ; ; ; ; ;Bo & Caro: Kijk, hier wordt de AIVD gehackt
16911;1;21;8/30/2016 21:58:55;384;2;26; ; ;4/28/2015 10:01:00;118;0; ; ; ; ; ; ; ; ;Bo & Caro: Kijk, hier wordt de AIVD gehackt
17071;1;6;8/22/2016 10:31:44;336;2;26; ; ;5/7/2015 5:30:29;127;0; ; ; ; ; ; ; ; ;Studenten Colombia University: ' 'ik eet soms uit de vuilnisbak'
17071;1;9;8/19/2016 15:33:34;336;2;26; ; ;5/7/2015 5:30:29;127;0; ; ; ; ; ; ; ; ;Studenten Colombia University: ' 'ik eet soms uit de vuilnisbak'
17071;1;21;8/29/2016 15:32:40;336;2;26; ; ;5/7/2015 5:30:29;127;1;1;9;9;34;104;81; ;0;Studenten Colombia University: ' 'ik eet soms uit de vuilnisbak'
17157;1;6;8/17/2016 8:38:23;401;2;26; ; ;5/13/2015 13:00:47;133;0; ; ; ; ; ; ; ; ;Waarom buitenlanders investeren in Nederlandse zorgcomplexen
17157;1;9;8/18/2016 15:47:08;401;2;26; ; ;5/13/2015 13:00:47;133;0; ; ; ; ; ; ; ; ;Waarom buitenlanders investeren in Nederlandse zorgcomplexen
17157;1;21;8/28/2016 19:19:56;401;2;26; ; ;5/13/2015 13:00:47;133;0; ; ; ; ; ; ; ; ;Waarom buitenlanders investeren in Nederlandse zorgcomplexen
17327;1;6;8/29/2016 11:18:12;938;2;26; ; ;5/20/2015 20:36:54;140;0; ; ; ; ; ; ; ; ;Op het Songfestival: De Grote Exodus en Zweden is gedoodverfde w
17327;1;9;8/20/2016 11:22:10;938;2;26; ; ;5/20/2015 20:36:54;140;0; ; ; ; ; ; ; ; ;Op het Songfestival: De Grote Exodus en Zweden is gedoodverfde w
17327;1;21;8/30/2016 20:28:36;938;2;26; ; ;5/20/2015 20:36:54;140;0; ; ; ; ; ; ; ; ;Op het Songfestival: De Grote Exodus en Zweden is gedoodverfde w
17635;1;6;8/29/2016 11:29:37;202;2;26; ; ;6/3/2015 8:41:22;154;0; ; ; ; ; ; ; ; ; 'Sluiting prostitutieboten in Utrecht averechts effect voor pro
17635;1;9;8/20/2016 11:41:20;202;2;26; ; ;6/3/2015 8:41:22;154;0; ; ; ; ; ; ; ; ; 'Sluiting prostitutieboten in Utrecht averechts effect voor pro
17635;1;21;8/30/2016 21:23:10;202;2;26; ; ;6/3/2015 8:41:22;154;1;1;9;0;34;96;22; ;0; 'Sluiting prostitutieboten in Utrecht averechts effect voor pro
17637;1;6;8/29/2016 12:08:45;598;2;26; ; ;6/3/2015 9:24:14;154;0; ; ; ; ; ; ; ; ; 'NS benadeelde Veolia in aanloop naar aanbesteding ov Limburg'
17637;1;9;8/21/2016 14:19:03;598;2;26; ; ;6/3/2015 9:24:14;154;0; ; ; ; ; ; ; ; ; 'NS benadeelde Veolia in aanloop naar aanbesteding ov Limburg'
17637;1;21;8/30/2016 22:49:34;598;2;26; ; ;6/3/2015 9:24:14;154;0; ; ; ; ; ; ; ; ; 'NS benadeelde Veolia in aanloop naar aanbesteding ov Limburg'
17655;1;6;8/17/2016 9:33:48;649;2;26; ; ;6/4/2015 6:00:06;155;0; ; ; ; ; ; ; ; ;Kamer praat over pgb' 's. Het is chaos, maar Van Rijn zal overle
17655;1;9;8/19/2016 9:40:05;649;2;26; ; ;6/4/2015 6:00:06;155;0; ; ; ; ; ; ; ; ;Kamer praat over pgb' 's. Het is chaos, maar Van Rijn zal overle
17655;1;21;8/29/2016 12:13:57;649;2;26; ; ;6/4/2015 6:00:06;155;0; ; ; ; ; ; ; ; ;Kamer praat over pgb' 's. Het is chaos, maar Van Rijn zal overle
17813;1;6;8/30/2016 10:39:08;239;2;26; ; ;6/10/2015 12:59:44;161;0; ; ; ; ; ; ; ; ;Kijken: Jordanië vanuit de lucht, gefilmd met een drone
17813;1;9;8/21/2016 21:45:26;239;2;26; ; ;6/10/2015 12:59:44;161;0; ; ; ; ; ; ; ; ;Kijken: Jordanië vanuit de lucht, gefilmd met een drone
17813;1;21;8/31/2016 12:48:31;239;2;26; ; ;6/10/2015 12:59:44;161;0; ; ; ; ; ; ; ; ;Kijken: Jordanië vanuit de lucht, gefilmd met een drone
17825;1;6;8/30/2016 10:14:48;254;2;26; ; ;6/11/2015 5:01:07;162;1;1;9;9;10;112;30; ;0;Griekenland en schuldeisers: meer onderhandelingen nodig
17825;1;9;8/21/2016 19:49:50;254;2;26; ; ;6/11/2015 5:01:07;162;1;1;1;9;10;112;30; ;0;Griekenland en schuldeisers: meer onderhandelingen nodig
17825;1;21;8/31/2016 12:15:28;254;2;26; ; ;6/11/2015 5:01:07;162;0; ; ; ; ; ; ; ; ;Griekenland en schuldeisers: meer onderhandelingen nodig
17847;1;6;8/30/2016 11:14:29;254;2;26; ; ;6/12/2015 5:23:21;163;0; ; ; ; ; ; ; ; ; 'PostNL wil zzp' 'ers in vaste dienst nemen' '
17847;1;9;8/21/2016 22:30:12;254;2;26; ; ;6/12/2015 5:23:21;163;0; ; ; ; ; ; ; ; ; 'PostNL wil zzp' 'ers in vaste dienst nemen' '
17847;1;21;8/31/2016 13:23:14;254;2;26; ; ;6/12/2015 5:23:21;163;0; ; ; ; ; ; ; ; ; 'PostNL wil zzp' 'ers in vaste dienst nemen' '
17907;1;6;8/17/2016 9:16:59;190;2;26; ; ;6/15/2015 7:19:43;166;0; ; ; ; ; ; ; ; ;Banken zetten omnummertool voor IBAN-nummers toch weer online
17907;1;9;8/19/2016 9:12:55;190;2;26; ; ;6/15/2015 7:19:43;166;0; ; ; ; ; ; ; ; ;Banken zetten omnummertool voor IBAN-nummers toch weer online
17907;1;21;8/28/2016 21:15:16;190;2;26; ; ;6/15/2015 7:19:43;166;0; ; ; ; ; ; ; ; ;Banken zetten omnummertool voor IBAN-nummers toch weer online
17971;1;6;8/16/2016 10:50:37;321;2;26; ; ;6/17/2015 10:12:40;168;0; ; ; ; ; ; ; ; ;Geen pepperspray en wapenstok voor NS-personeel
17971;1;9;8/18/2016 10:40:05;321;2;26; ; ;6/17/2015 10:12:40;168;0; ; ; ; ; ; ; ; ;Geen pepperspray en wapenstok voor NS-personeel
17971;1;21;8/28/2016 18:29:59;321;2;26; ; ;6/17/2015 10:12:40;168;0; ; ; ; ; ; ; ; ;Geen pepperspray en wapenstok voor NS-personeel
17993;1;6;8/17/2016 8:37:53;329;2;26; ; ;6/18/2015 7:12:16;169;0; ; ; ; ; ; ; ; ;Recordaantal van bijna 60 miljoen ontheemden- helft kinderen
17993;1;9;8/18/2016 15:45:34;329;2;26; ; ;6/18/2015 7:12:16;169;0; ; ; ; ; ; ; ; ;Recordaantal van bijna 60 miljoen ontheemden- helft kinderen
17993;1;21;8/28/2016 19:18:57;329;2;26; ; ;6/18/2015 7:12:16;169;0; ; ; ; ; ; ; ; ;Recordaantal van bijna 60 miljoen ontheemden- helft kinderen
18049;1;6;8/17/2016 9:19:15;346;2;26; ; ;6/19/2015 17:37:19;170;0; ; ; ; ; ; ; ; ;Vrouw wint zaak om te late uitkering pgb - nu stortvloed aan cla
18049;1;9;8/19/2016 9:21:44;346;2;26; ; ;6/19/2015 17:37:19;170;0; ; ; ; ; ; ; ; ;Vrouw wint zaak om te late uitkering pgb - nu stortvloed aan cla
18049;1;21;8/28/2016 21:17:39;346;2;26; ; ;6/19/2015 17:37:19;170;0; ; ; ; ; ; ; ; ;Vrouw wint zaak om te late uitkering pgb - nu stortvloed aan cla
18073;1;6;8/29/2016 12:28:11;293;2;26; ; ;6/20/2015 21:18:08;171;0; ; ; ; ; ; ; ; ;Nasleep Charleston: debat over gebruik Confederale vlag
18073;1;9;8/21/2016 16:33:38;293;2;26; ; ;6/20/2015 21:18:08;171;0; ; ; ; ; ; ; ; ;Nasleep Charleston: debat over gebruik Confederale vlag
18073;1;21;8/31/2016 11:37:34;293;2;26; ; ;6/20/2015 21:18:08;171;0; ; ; ; ; ; ; ; ;Nasleep Charleston: debat over gebruik Confederale vlag
18195;1;6;8/29/2016 11:52:14;459;2;26; ; ;6/25/2015 16:15:40;176;0; ; ; ; ; ; ; ; ;Witte aardbeien, rabarbercocktails en het Griekss gemis
18195;1;9;8/20/2016 12:10:43;459;2;26; ; ;6/25/2015 16:15:40;176;0; ; ; ; ; ; ; ; ;Witte aardbeien, rabarbercocktails en het Griekss gemis
18195;1;21;8/30/2016 22:12:46;459;2;26; ; ;6/25/2015 16:15:40;176;0; ; ; ; ; ; ; ; ;Witte aardbeien, rabarbercocktails en het Griekss gemis
18213;1;6;8/15/2016 11:54:11;433;2;26; ; ;6/26/2015 16:00:50;177;0; ; ; ; ; ; ; ; ;De plannen van het nieuwe Nokia? 5G, 5G, 5G
18213;1;9;8/17/2016 16:51:14;433;2;26; ; ;6/26/2015 16:00:50;177;0; ; ; ; ; ; ; ; ;De plannen van het nieuwe Nokia? 5G, 5G, 5G
18213;1;21;8/23/2016 17:41:36;433;2;26; ; ;6/26/2015 16:00:50;177;0; ; ; ; ; ; ; ; ;De plannen van het nieuwe Nokia? 5G, 5G, 5G
18267;1;6;8/30/2016 9:52:47;505;2;26; ; ;6/30/2015 5:30:43;181;1;1;0;9;10;112;53; ;0;LIVE: ' 'Laatste bod' ' alweer afgewezen - Grieken overwegen jur
18267;1;9;8/21/2016 16:35:06;505;2;26; ; ;6/30/2015 5:30:43;181;1;1;0;9;10;112;30; ;0;LIVE: ' 'Laatste bod' ' alweer afgewezen - Grieken overwegen jur
18267;1;21;8/31/2016 11:38:26;505;2;26; ; ;6/30/2015 5:30:43;181;0; ; ; ; ; ; ; ; ;LIVE: ' 'Laatste bod' ' alweer afgewezen - Grieken overwegen jur
18329;1;6;8/17/2016 8:54:50;394;2;26; ; ;7/1/2015 10:12:28;182;0; ; ; ; ; ; ; ; ;Studietoeslag fors lager voor gehandicapten
18329;1;9;8/18/2016 17:49:49;394;2;26; ; ;7/1/2015 10:12:28;182;0; ; ; ; ; ; ; ; ;Studietoeslag fors lager voor gehandicapten
18329;1;21;8/28/2016 20:36:53;394;2;26; ; ;7/1/2015 10:12:28;182;0; ; ; ; ; ; ; ; ;Studietoeslag fors lager voor gehandicapten
18331;1;6;8/16/2016 9:28:46;482;2;26; ; ;7/1/2015 11:37:36;182;0; ; ; ; ; ; ; ; ;Hof spreekt historicus over ' 'uiterst pijnlijke' ' suggestie ov
18331;1;9;8/17/2016 20:30:30;482;2;26; ; ;7/1/2015 11:37:36;182;0; ; ; ; ; ; ; ; ;Hof spreekt historicus over ' 'uiterst pijnlijke' ' suggestie ov
18331;1;21;8/23/2016 18:21:03;482;2;26; ; ;7/1/2015 11:37:36;182;0; ; ; ; ; ; ; ; ;Hof spreekt historicus over ' 'uiterst pijnlijke' ' suggestie ov
18397;1;6;8/16/2016 9:09:33;306;2;26; ; ;7/4/2015 6:00:40;185;0; ; ; ; ; ; ; ; ; 'Zonder bijen zouden de supermarkten leeg zijn' '
18397;1;9;8/17/2016 16:53:32;306;2;26; ; ;7/4/2015 6:00:40;185;0; ; ; ; ; ; ; ; ; 'Zonder bijen zouden de supermarkten leeg zijn' '
18397;1;21;8/23/2016 17:42:57;306;2;26; ; ;7/4/2015 6:00:40;185;0; ; ; ; ; ; ; ; ; 'Zonder bijen zouden de supermarkten leeg zijn' '
18601;1;6;8/16/2016 10:25:44;792;2;26; ; ;7/14/2015 13:50:35;195;0; ; ; ; ; ; ; ; ;Kijken: dit is de tunnel waarmee El Chapo ontsnapte - hoe flikte
18601;1;9;8/18/2016 10:10:59;792;2;26; ; ;7/14/2015 13:50:35;195;0; ; ; ; ; ; ; ; ;Kijken: dit is de tunnel waarmee El Chapo ontsnapte - hoe flikte
18601;1;21;8/28/2016 17:49:46;792;2;26; ; ;7/14/2015 13:50:35;195;0; ; ; ; ; ; ; ; ;Kijken: dit is de tunnel waarmee El Chapo ontsnapte - hoe flikte
18693;1;6;8/16/2016 9:13:30;285;2;26; ; ;7/20/2015 15:34:55;201;0; ; ; ; ; ; ; ; ;Rechter verbiedt blokkades van PostNL-pakketbezorgers
18693;1;9;8/17/2016 17:00:08;285;2;26; ; ;7/20/2015 15:34:55;201;0; ; ; ; ; ; ; ; ;Rechter verbiedt blokkades van PostNL-pakketbezorgers
18693;1;21;8/23/2016 17:47:29;285;2;26; ; ;7/20/2015 15:34:55;201;0; ; ; ; ; ; ; ; ;Rechter verbiedt blokkades van PostNL-pakketbezorgers
18731;1;6;8/30/2016 10:37:29;492;2;26; ; ;7/22/2015 8:30:54;203;0; ; ; ; ; ; ; ; ;Uit huis gezet worden om Airbnb, dat hangt dertig huurders boven
18731;1;9;8/21/2016 21:44:20;492;2;26; ; ;7/22/2015 8:30:54;203;0; ; ; ; ; ; ; ; ;Uit huis gezet worden om Airbnb, dat hangt dertig huurders boven
18731;1;21;8/31/2016 12:47:27;492;2;26; ; ;7/22/2015 8:30:54;203;0; ; ; ; ; ; ; ; ;Uit huis gezet worden om Airbnb, dat hangt dertig huurders boven
18751;1;6;8/17/2016 9:36:31;202;2;26; ; ;7/22/2015 19:07:53;203;1;1;1;9;36;113;53; ;0;Duizenden Grieken protesteren in Athene tegen bezuinigingen
18751;1;9;8/19/2016 9:44:51;202;2;26; ; ;7/22/2015 19:07:53;203;1;1;0;9;10;113;53; ;0;Duizenden Grieken protesteren in Athene tegen bezuinigingen
18751;1;21;8/29/2016 12:17:27;202;2;26; ; ;7/22/2015 19:07:53;203;1;1;1;9;36;96;53; ;0;Duizenden Grieken protesteren in Athene tegen bezuinigingen
18885;1;6;8/16/2016 9:11:17;290;2;26; ; ;7/31/2015 17:36:49;212;0; ; ; ; ; ; ; ; ;Boete Delta Lloyd terecht, maar besluit over vertrek CFO moet ov
18885;1;9;8/17/2016 16:56:36;290;2;26; ; ;7/31/2015 17:36:49;212;0; ; ; ; ; ; ; ; ;Boete Delta Lloyd terecht, maar besluit over vertrek CFO moet ov
18885;1;21;8/23/2016 17:44:33;290;2;26; ; ;7/31/2015 17:36:49;212;0; ; ; ; ; ; ; ; ;Boete Delta Lloyd terecht, maar besluit over vertrek CFO moet ov
20671;1;6;8/30/2016 10:11:14;153;2;22; ; ;2/2/2015 4:30:00;33;1;1;0;9;36;117;1; ;0;'Thuiszorg in zwart circuit'
20671;1;9;8/21/2016 19:46:14;153;2;22; ; ;2/2/2015 4:30:00;33;0; ; ; ; ; ; ; ; ;'Thuiszorg in zwart circuit'
20671;1;21;8/31/2016 12:03:07;153;2;22; ; ;2/2/2015 4:30:00;33;1;1;0;0;36;117;1; ;0;'Thuiszorg in zwart circuit'
21119;1;6;8/25/2016 10:27:31;134;2;22; ; ;2/7/2015 11:07:30;38;0; ; ; ; ; ; ; ; ;Politiebaas hielp vriendin hogerop
21119;1;9;8/19/2016 17:13:18;134;2;22; ; ;2/7/2015 11:07:30;38;0; ; ; ; ; ; ; ; ;Politiebaas hielp vriendin hogerop
21119;1;21;8/29/2016 23:01:15;134;2;22; ; ;2/7/2015 11:07:30;38;0; ; ; ; ; ; ; ; ;Politiebaas hielp vriendin hogerop
21455;1;6;8/25/2016 10:19:22;125;2;22; ; ;2/11/2015 17:41:54;42;0; ; ; ; ; ; ; ; ;MotoGP langer op Silverstone
21455;1;9;8/19/2016 16:51:11;125;2;22; ; ;2/11/2015 17:41:54;42;0; ; ; ; ; ; ; ; ;MotoGP langer op Silverstone
21455;1;21;8/29/2016 22:49:29;125;2;22; ; ;2/11/2015 17:41:54;42;0; ; ; ; ; ; ; ; ;MotoGP langer op Silverstone
21653;1;6;8/30/2016 11:34:26;338;2;22; ; ;2/13/2015 16:34:00;44;1;1;1;9;25;96;81; ;0;Dow weer boven 18.000 punten
21653;1;9;8/21/2016 23:18:29;338;2;22; ; ;2/13/2015 16:34:00;44;1;1;4;9;25;96;81; ;0;Dow weer boven 18.000 punten
21653;1;21;8/31/2016 16:58:47;338;2;22; ; ;2/13/2015 16:34:00;44;1;1;4;9;25;96;81; ;0;Dow weer boven 18.000 punten
21973;1;6;8/29/2016 11:45:41;97;2;22; ; ;2/18/2015 10:37:06;49;1;1;4;9;11;96;80; ;0;Britse werkloosheid daalt verder
21973;1;9;8/20/2016 11:51:56;97;2;22; ; ;2/18/2015 10:37:06;49;1;1;4;9;11;96;80; ;0;Britse werkloosheid daalt verder
21973;1;21;8/30/2016 22:05:35;97;2;22; ; ;2/18/2015 10:37:06;49;1;1;4;9;11;96;80; ;0;Britse werkloosheid daalt verder
22413;1;6;8/29/2016 12:25:02;262;2;22; ; ;2/24/2015 4:50:00;55;0; ; ; ; ; ; ; ; ;Henk Grol in wachtkamer
22413;1;9;8/21/2016 15:09:24;262;2;22; ; ;2/24/2015 4:50:00;55;0; ; ; ; ; ; ; ; ;Henk Grol in wachtkamer
22413;1;21;8/31/2016 11:04:31;262;2;22; ; ;2/24/2015 4:50:00;55;1;1;9;5;31;123;1; ;0;Henk Grol in wachtkamer
22551;1;6;8/16/2016 9:12:34;217;2;22; ; ;2/25/2015 11:31:07;56;0; ; ; ; ; ; ; ; ;Schiphol goedkoper dan grote concurrenten
22551;1;9;8/17/2016 16:58:51;217;2;22; ; ;2/25/2015 11:31:07;56;0; ; ; ; ; ; ; ; ;Schiphol goedkoper dan grote concurrenten
22551;1;21;8/23/2016 17:46:40;217;2;22; ; ;2/25/2015 11:31:07;56;0; ; ; ; ; ; ; ; ;Schiphol goedkoper dan grote concurrenten
22823;1;6;8/16/2016 10:31:05;380;2;22; ; ;2/28/2015 17:36:52;59;0; ; ; ; ; ; ; ; ;Rutte: bevriende oppositie
22823;1;9;8/18/2016 10:14:24;380;2;22; ; ;2/28/2015 17:36:52;59;0; ; ; ; ; ; ; ; ;Rutte: bevriende oppositie
22823;1;21;8/28/2016 17:53:51;380;2;22; ; ;2/28/2015 17:36:52;59;0; ; ; ; ; ; ; ; ;Rutte: bevriende oppositie
23133;1;6;8/30/2016 10:21:07;147;2;22; ; ;3/4/2015 14:43:55;63;0; ; ; ; ; ; ; ; ;Vriendin Clint geen lieverdje
23133;1;9;8/21/2016 21:18:41;147;2;22; ; ;3/4/2015 14:43:55;63;0; ; ; ; ; ; ; ; ;Vriendin Clint geen lieverdje
23133;1;21;8/31/2016 12:17:26;147;2;22; ; ;3/4/2015 14:43:55;63;0; ; ; ; ; ; ; ; ;Vriendin Clint geen lieverdje
23507;1;6;8/16/2016 9:16:40;385;2;22; ; ;3/9/2015 7:47:17;68;0; ; ; ; ; ; ; ; ;MKB-fonds op stoom
23507;1;9;8/17/2016 18:16:59;385;2;22; ; ;3/9/2015 7:47:17;68;0; ; ; ; ; ; ; ; ;MKB-fonds op stoom
23507;1;21;8/23/2016 17:55:53;385;2;22; ; ;3/9/2015 7:47:17;68;0; ; ; ; ; ; ; ; ;MKB-fonds op stoom
23549;1;6;8/30/2016 9:40:15;187;2;22; ; ;3/9/2015 15:19:45;68;1;1;0;9;10;96;53; ;0;'Grieken kunnen nog enkele weken vooruit'
23549;1;9;8/21/2016 16:15:28;187;2;22; ; ;3/9/2015 15:19:45;68;1;1;1;9;10;112;30; ;0;'Grieken kunnen nog enkele weken vooruit'
23549;1;21;8/31/2016 11:15:30;187;2;22; ; ;3/9/2015 15:19:45;68;1;1;9;9;10;112;53; ;0;'Grieken kunnen nog enkele weken vooruit'
23683;1;6;8/25/2016 9:54:50;306;2;22; ; ;3/10/2015 19:26:04;69;0; ; ; ; ; ; ; ; ;8 redenen voor tegenvallende belastingteruggave
23683;1;9;8/19/2016 16:04:24;306;2;22; ; ;3/10/2015 19:26:04;69;0; ; ; ; ; ; ; ; ;8 redenen voor tegenvallende belastingteruggave
23683;1;21;8/29/2016 15:45:55;306;2;22; ; ;3/10/2015 19:26:04;69;0; ; ; ; ; ; ; ; ;8 redenen voor tegenvallende belastingteruggave
23701;1;21;8/31/2016 10:41:02;121;2;22; ; ;3/11/2015 4:30:00;70;1;1;0;0;34;96;1; ;0;Terug op straat door huur
23701;1;6;8/29/2016 12:13:04;121;2;22; ; ;3/11/2015 4:30:00;70;0; ; ; ; ; ; ; ; ;Terug op straat door huur
23701;1;9;8/21/2016 14:47:17;121;2;22; ; ;3/11/2015 4:30:00;70;0; ; ; ; ; ; ; ; ;Terug op straat door huur
23939;1;6;8/29/2016 11:58:07;161;2;22; ; ;3/13/2015 18:07:05;72;1;1;0;9;58;113;53; ;1;"S&#38;P blijft somber over Griekenland"
23939;1;9;8/21/2016 13:53:29;161;2;22; ; ;3/13/2015 18:07:05;72;1;1;0;9;10;113;53; ;1;"S&#38;P blijft somber over Griekenland"
23939;1;21;8/30/2016 22:29:49;161;2;22; ; ;3/13/2015 18:07:05;72;1;1;0;9;2;96;53; ;1;"S&#38;P blijft somber over Griekenland"
24161;1;6;8/29/2016 11:31:41;236;2;22; ; ;3/17/2015 9:37:32;76;1;1;0;9;20;96;1; ;0;"Bonden willen niet meer praten met V&#38;D over loonoffer"
24161;1;9;8/20/2016 11:43:45;236;2;22; ; ;3/17/2015 9:37:32;76;0; ; ; ; ; ; ; ; ;"Bonden willen niet meer praten met V&#38;D over loonoffer"
24161;1;21;8/30/2016 21:55:45;236;2;22; ; ;3/17/2015 9:37:32;76;0; ; ; ; ; ; ; ; ;"Bonden willen niet meer praten met V&#38;D over loonoffer"
24207;1;6;8/16/2016 10:10:14;165;2;22; ; ;3/17/2015 19:05:34;76;1;1;4;9;17;96;1; ;0;DAF verhoogt productie met extra personeel
24207;1;9;8/18/2016 9:47:55;165;2;22; ; ;3/17/2015 19:05:34;76;1;1;4;9;17;96;1; ;0;DAF verhoogt productie met extra personeel
24207;1;21;8/28/2016 17:45:37;165;2;22; ; ;3/17/2015 19:05:34;76;0; ; ; ; ; ; ; ; ;DAF verhoogt productie met extra personeel
24745;1;6;8/29/2016 11:51:09;121;2;22; ; ;3/24/2015 19:23:24;83;0; ; ; ; ; ; ; ; ;Salaris Renault-topman Carlos Ghosn bijna verdrievoudigd
